StartDate,StartTime,EndTime,Cycle,Animal,Age_months,Genotype,id_code,Sex,InitMass_g,BP_kPa,EvniroLightLux,TempC,RH_pct,AC2_TempC,Avg_EE,Tot_EE,Avg_VO2,Avg_VCO2,Avg_RQ,Avg_VH2O,R_EE_30,R_RER_30,QR_EE_30,QR_RER_30,A_EE_15,A_RER_15,QA_EE_15,QA_RER_15,UptakeA_g,UptakeA_N,UptakeA_Sum,UptakeA_min,InterUptakeA_min,uptakeW_g,uptakeW_N,uptakeW_Sum,uptakeW_min,InteruptakeW_min,BodyMass_g,BodyMass_SD,YBreaks,XBreaks,ZBreaks,AllMeters,PedMeters,PedSpeed,Walk_pct,Still_pct,Sleep_pct,Sleep_hrs
5/28/23,4:00:00,4:30:00,47,2,.,.,.,.,.,99.89645,0,.,.,23.83484,0.3758536,0.1879259,1.27325,1.126896,0.8827047,0.1805991,0.3758133,0.8826811,0.3758133,0.8826811,0.4447129,0.8966947,0.4297061,0.8934031,0.7179565,1,0.7179565,6.183333,0,0.08401489,1,0.08401489,0.5,0,22.9596,0.03092836,720,795,248,5.685791,4.484375,0.02472857,14.54747,58.74514,43.03165,0.2149987
5/28/23,4:00:00,4:30:00,47,3,.,.,.,.,.,99.89645,0,25.61058,42.46808,24.28157,0.4266644,0.213348,1.489757,1.121102,0.7505561,0.1528606,0.4266335,0.7505381,0.4266335,0.7505381,0.4466511,0.749909,0.4294581,0.7472365,0.02398682,1,0.02398682,7.933333,0,0.08718872,1,0.08718872,0.2,0,14.44494,1.434317,777,715,528,3.432129,1.604004,0.02215295,7.495835,27.59578,16.04664,0.08013889
5/28/23,4:00:00,4:30:00,47,4,.,.,.,.,.,99.89645,0,.,.,24.05557,0.2778185,0.1388984,0.9389923,0.840632,0.8958367,0.1195282,0.2778257,0.8958747,0.2778257,0.8958747,0.2999104,0.9021289,0.264195,0.9082376,0,0,0,0,0,0,0,0,0,0,23.28289,0.01336832,107,31,0,0.3193359,0.03540039,0.003214518,0.6662965,94.33648,87.00722,0.4350044
5/28/23,4:00:00,4:30:00,47,5,.,.,.,.,.,99.89645,0,.,.,24.49461,0.4961261,0.2480544,1.669822,1.526223,0.9136187,0.2288598,0.4961354,0.9136178,0.4961354,0.9136178,0.5169384,0.9191787,0.4753171,0.9080404,0.04794312,1,0.04794312,11.56667,0,0.0411377,2,0.0822754,0.7,13.63333,23.32174,0.06225222,1007,992,284,16.0542,14.73291,0.03566536,36.47973,52.5819,32.03776,0.1602775
5/28/23,4:00:00,4:30:00,47,6,.,.,.,.,.,99.89645,0,.,.,24.14239,0.4870169,0.243487,1.640111,1.494819,0.9122102,0.182458,0.4870254,0.9122029,0.4870254,0.9122029,0.5058622,0.9204122,0.4681806,0.9039993,0.01544189,1,0.01544189,16.93333,0,0.03025818,4,0.1210327,0.5875,7.772222,20.94146,0.0584266,1256,1085,750,20.29053,18.63159,0.03116438,44.75291,19.7668,10.49417,0.05249991
5/28/23,4:00:00,4:30:00,47,7,.,.,.,.,.,99.89645,0,.,.,24.38154,0.5006782,0.25035,1.685199,1.540025,0.913011,0.1815965,0.5006617,0.9130118,0.5006617,0.9130118,0.5436782,0.9156489,0.5214788,0.9188967,0.01965332,1,0.01965332,4.166667,0,0.0467102,5,0.233551,0.5466667,3.795833,20.74603,0.0329111,1319,1299,519,20.12427,18.1554,0.03586134,47.75125,30.42754,8.273181,0.04138886
5/28/23,4:00:00,4:30:00,47,8,.,.,.,.,.,99.89645,0,.,.,24.24237,0.5284247,0.2642065,1.798353,1.554946,0.8642599,0.1690885,0.5284086,0.8642499,0.5284086,0.8642499,0.5434232,0.884975,0.5139745,0.8690809,0.04994202,2,0.09988404,12.71667,3.416667,0.06525879,5,0.326294,0.78,4.754167,21.53589,0.09259469,1137,1200,1475,19.37622,17.45874,0.03751522,41.8101,19.87785,2.443087,0.01222223
5/28/23,4:00:00,4:30:00,47,9,.,.,.,.,.,99.89645,0,25.53535,43.71121,24.6266,0.428424,0.2142208,1.441371,1.320033,0.9154374,0.1770581,0.4284382,0.915442,0.4284382,0.915442,0.4522369,0.9172235,0.4508661,0.9170478,0.03964233,1,0.03964233,6.416667,0,0.09100342,1,0.09100342,0.85,0,20.55105,0.02344658,1199,915,530,13.81909,12.23169,0.03554535,29.87229,30.14992,7.606885,0.03805554
5/28/23,4:00:00,4:30:00,47,10,.,.,.,.,.,99.89645,0,.,.,24.56174,0.494012,0.2470045,1.660817,1.526449,0.9188923,0.2263847,0.4940214,0.9189,0.4940214,0.9189,0.5284711,0.9281834,0.4666064,0.9226676,0.08262634,2,0.1652527,8.166667,5.716667,0,0,0,0,0,22.57121,0.01194188,932,880,704,9.159424,7.176514,0.03955526,22.43198,30.20544,5.441421,0.02722225
5/28/23,4:00:00,4:30:00,47,11,.,.,.,.,.,99.89645,0,.,.,24.16863,0.2939376,0.1469601,1.010661,0.8281592,0.8181508,0.04191787,0.2938819,0.8181595,0.2938819,0.8181595,0.3282339,0.8342839,0.3282339,0.8342839,0,0,0,0,0,0,0,0,0,0,19.30128,0.02539225,489,248,8,1.404297,0.6171875,0.01564654,3.942254,79.84453,60.96613,0.304861
5/28/23,4:00:00,4:30:00,47,12,.,.,.,.,.,99.89645,0,.,.,23.99403,0.3670146,0.1835137,1.255175,1.058105,0.8393667,0.1478231,0.3669752,0.8393855,0.3669752,0.8393855,0.4460656,0.8521789,0.4460656,0.8521789,0,0,0,0,0,0,0,0,0,0,22.45269,0.04388667,417,324,382,3.470703,2.77124,0.02597801,9.217101,66.57413,57.96779,0.2898605
5/28/23,4:00:00,4:30:00,47,13,.,.,.,.,.,99.89645,0,.,.,24.45015,0.4738181,0.2369285,1.624095,1.352992,0.8294246,0.258764,0.4739019,0.8294448,0.4739019,0.8294448,0.5351698,0.8530642,0.4784594,0.8353364,0.004964193,3,0.01489258,4.066667,3.916667,0,0,0,0,0,22.7351,0.01527303,1726,1804,237,24.75073,21.97974,0.03292098,56.13548,22.37646,0,0
5/28/23,4:00:00,4:30:00,47,14,.,.,.,.,.,99.89645,0,.,.,24.75904,0.4126665,0.2063305,1.41896,1.162436,0.8208358,0.1200325,0.4126648,0.8207858,0.4126648,0.8207858,0.424391,0.8002601,0.4233754,0.7994906,0.2189026,1,0.2189026,25.1,0,0.09033203,3,0.2709961,0.5666667,11.54167,23.8131,0.1330231,996,446,987,6.495605,4.946533,0.02726704,21.93226,24.59745,10.38312,0.05180547
5/28/23,4:00:00,4:30:00,47,15,.,.,.,.,.,99.89645,0,.,.,24.74102,0.4473967,0.2237016,1.516366,1.33871,0.8835276,0.1708969,0.4474132,0.8835331,0.4474132,0.8835331,0.4650263,0.8714659,0.4649428,0.8712688,0.078125,1,0.078125,22.43333,0,0.03812663,3,0.1143799,1.261111,7.041667,19.81165,0.02500364,674,805,434,11.40149,10.13525,0.03140791,28.9839,48.0844,37.81233,0.1891658
5/28/23,4:00:00,4:30:00,47,16,.,.,.,.,.,99.89645,0,.,.,24.12113,0.2414158,0.1207117,0.8285351,0.6856604,0.8278036,0.1812415,0.2414232,0.8278009,0.2414232,0.8278009,0.2457882,0.8229561,0.2455617,0.8223467,0,0,0,0,0,0,0,0,0,0,17.9161,0.0244204,154,49,0,0.1677246,0.01000977,0.002716064,0.2220988,96.50194,91.06052,0.4552829
5/28/23,4:30:00,5:00:00,48,1,.,.,.,.,.,99.9105,0,.,.,24.17581,0.484243,0.2421237,1.636308,1.46657,0.8963412,0.224586,0.4842519,0.8963205,0.4842519,0.8963205,0.4923025,0.889323,0.4643776,0.8912069,0.08763123,2,0.1752625,8.9,2.883333,0,0,0,0,0,23.54728,0.007599497,1345,1072,465,9.464355,7.075195,0.02421599,26.87396,20.54414,8.328706,0.04166663
5/28/23,4:30:00,5:00:00,48,2,.,.,.,.,.,99.9105,0,.,.,23.92146,0.4332314,0.2166147,1.451998,1.354609,0.9333168,0.185406,0.4332305,0.9333256,0.4332305,0.9333256,0.4353738,0.9270297,0.4217115,0.9253871,0.01463318,2,0.02926636,3.716667,9.366667,0.06721497,4,0.2688599,0.6583334,6.655556,23.10536,0.07553435,1402,1256,401,17.11182,15.10156,0.02823844,43.42032,37.5347,19.15602,0.09569457
5/28/23,4:30:00,5:00:00,48,3,.,.,.,.,.,99.9105,0,25.62072,42.9726,24.31245,0.4734674,0.2367415,1.60388,1.419742,0.8869905,0.1641873,0.4735049,0.8869576,0.4735049,0.8869576,0.4859691,0.8960361,0.4857726,0.8957871,0.196991,1,0.196991,16.91667,0,0.1876424,3,0.5629272,0.4944445,6.641666,10.29229,0.5148909,690,761,511,7.171631,5.733398,0.03280399,17.43476,32.48195,20.32204,0.1016668
5/28/23,4:30:00,5:00:00,48,4,.,.,.,.,.,99.9105,0,.,.,24.66255,0.3934886,0.1967577,1.347544,1.127913,0.8395983,0.1178936,0.3934678,0.8395818,0.3934678,0.8395818,0.4460019,0.8327175,0.4280238,0.8296474,0,0,0,0,0,0.04832967,3,0.144989,0.6277778,1.95,23.25397,0.02447946,813,579,821,6.027588,4.483643,0.02590017,17.93448,30.48306,20.37757,0.1018057
5/28/23,4:30:00,5:00:00,48,5,.,.,.,.,.,99.9105,0,.,.,24.32574,0.4058582,0.2029348,1.370573,1.232256,0.8999085,0.2076995,0.40592,0.8998988,0.40592,0.8998988,0.4657267,0.9014369,0.4641936,0.9009182,0.00604248,1,0.00604248,1.133333,0,0,0,0,0,0,23.35257,0.02469406,897,809,24,5.560059,4.232422,0.03256755,11.32704,64.51971,43.19822,0.2159709
5/28/23,4:30:00,5:00:00,48,6,.,.,.,.,.,99.9105,0,.,.,23.87149,0.446602,0.2233151,1.500247,1.384173,0.9220251,0.1886368,0.4466719,0.9220173,0.4466719,0.9220173,0.4956319,0.9223397,0.4943743,0.9266426,0,0,0,0,0,0.07793172,3,0.2337952,0.25,2.1,21.09739,0.02505742,504,299,328,6.078125,5.466553,0.03456584,11.10494,68.46198,65.57468,0.3279174
5/28/23,4:30:00,5:00:00,48,7,.,.,.,.,.,99.9105,0,.,.,24.46778,0.4564446,0.2282178,1.541757,1.384581,0.8995768,0.185701,0.456467,0.8995568,0.456467,0.8995568,0.4635895,0.90887,0.4567522,0.8813031,0.07835388,2,0.1567078,6.025,5.116667,0.05181885,4,0.2072754,0.2791667,3.877778,20.83214,0.05323515,1187,987,555,13.03394,11.14172,0.03213257,36.59078,31.31593,11.32704,0.05666655
5/28/23,4:30:00,5:00:00,48,8,.,.,.,.,.,99.9105,0,.,.,24.39527,0.5332596,0.2666301,1.812979,1.575686,0.8695217,0.1700541,0.5332752,0.8695151,0.5332752,0.8695151,0.5467365,0.8730045,0.5279836,0.8670929,0.05863953,2,0.1172791,11.6,3,0.005340576,2,0.01068115,0.725,12.55,21.54675,0.03469111,1155,1153,1491,20.39624,18.79224,0.03545996,41.08828,27.81788,5.941144,0.02972225
5/28/23,4:30:00,5:00:00,48,9,.,.,.,.,.,99.9105,0,25.53901,44.21381,24.67804,0.3423392,0.1711622,1.162049,1.018099,0.8752181,0.1665293,0.3423456,0.8752348,0.3423456,0.8752348,0.3640875,0.8860404,0.3640875,0.8860404,0.00201416,1,0.00201416,0.65,0,0,0,0,0,0,20.54774,0.01657248,1360,1499,6,9.756592,7.527344,0.02383123,29.92782,43.03165,11.38256,0.05694433
5/28/23,4:30:00,5:00:00,48,10,.,.,.,.,.,99.9105,0,.,.,24.51348,0.4561356,0.2280712,1.538183,1.392661,0.9042063,0.2261693,0.4561581,0.9042096,0.4561581,0.9042096,0.4844334,0.9217417,0.4793751,0.9187778,0.004882813,1,0.004882813,0.6,0,0.005157471,1,0.005157471,0.95,0,22.5092,0.02634285,1531,1494,94,12.07776,9.342529,0.02144155,42.64297,33.37035,11.71571,0.05861099
5/28/23,4:30:00,5:00:00,48,11,.,.,.,.,.,99.9105,0,.,.,25.03136,0.3695904,0.1847922,1.258904,1.083635,0.8610237,0.06710313,0.3695906,0.8609714,0.3695906,0.8609714,0.3745912,0.8930223,0.3652003,0.8138493,0.2066956,1,0.2066956,27.33333,0,0.06500244,1,0.06500244,0.9833333,0,19.22462,0.05605993,893,967,702,5.984863,3.544922,0.02017774,26.26319,11.71571,5.496946,0.02750002
5/28/23,4:30:00,5:00:00,48,12,.,.,.,.,.,99.9105,0,.,.,24.35227,0.4930805,0.2465467,1.663481,1.502921,0.9023004,0.159926,0.4930806,0.902297,0.4930806,0.902297,0.5186219,0.9264393,0.4675665,0.8785374,0.04606628,2,0.09213256,7.508333,3.266667,0.0696106,6,0.4176636,0.8277778,3.623333,22.65968,0.073599,1103,852,700,12.68066,11.05981,0.02890542,33.0372,27.59578,16.60189,0.08305558
5/28/23,4:30:00,5:00:00,48,13,.,.,.,.,.,99.9105,0,.,.,24.14506,0.2957829,0.1478988,1.033672,0.7739736,0.7411516,0.2368103,0.2958298,0.7411706,0.2958298,0.7411706,0.364787,0.7672442,0.364787,0.7672442,0,0,0,0,0,0,0,0,0,0,22.68224,0.01527303,449,325,7,2.167969,1.365479,0.02288109,7.44031,81.7879,69.90561,0.3495848
5/28/23,4:30:00,5:00:00,48,14,.,.,.,.,.,99.9105,0,.,.,24.16893,0.4591522,0.2295816,1.554773,1.379002,0.8848144,0.1237118,0.4591517,0.8848268,0.4591517,0.8848268,0.5019237,0.8907965,0.4650193,0.8925448,0.002044678,2,0.004089356,5.241667,4.9,0.04931641,2,0.09863282,0.3416667,6.633333,24.05532,0.01335068,798,674,347,12.72607,11.55444,0.03454472,27.8734,62.4653,47.8623,0.2391649
5/28/23,4:30:00,5:00:00,48,15,.,.,.,.,.,99.9105,0,.,.,24.62137,0.387695,0.1938495,1.31951,1.1405,0.865833,0.1739197,0.3877186,0.8658224,0.3877186,0.8658224,0.4099315,0.8670104,0.4099315,0.8670104,0.1824951,1,0.1824951,6.25,0,0.05450439,2,0.1090088,0.25,2.033333,20.00098,0.06549066,871,1162,162,6.722168,4.310303,0.02788623,16.26874,33.53692,8.384231,0.04194441
5/28/23,4:30:00,5:00:00,48,16,.,.,.,.,.,99.9105,0,.,.,24.1279,0.2545708,0.1272563,0.8707584,0.7334425,0.8399515,0.1587465,0.2544402,0.839936,0.2544402,0.839936,0.2837757,0.8522162,0.2837757,0.8522162,0,0,0,0,0,0,0,0,0,0,17.83158,0.0244204,124,311,40,1.266602,0.8555908,0.01969982,3.220433,88.33981,77.67907,0.3884751
5/28/23,5:00:00,5:30:00,1,1,.,.,.,.,.,99.92775,0.9983342,.,.,23.61949,0.42232,0.2111648,1.435826,1.247809,0.8664628,0.2326528,0.4223661,0.8664874,0.4223661,0.8664874,0.4502472,0.8854876,0.4502472,0.8854876,0,0,0,0,0,0.008239746,1,0.008239746,0.6,0,23.51832,0.01090437,723,1143,158,7.361816,5.526001,0.02942634,18.32315,52.52637,15.15824,0.0758333
5/28/23,5:00:00,5:30:00,1,2,.,.,.,.,.,99.92775,0.9983342,.,.,23.91396,0.4663191,0.2331721,1.574605,1.416334,0.8983949,0.2090904,0.466348,0.8984103,0.466348,0.8984103,0.5139631,0.9064806,0.5134393,0.9063386,0.004867554,2,0.009735108,4.491667,8.966666,0.0766449,2,0.1532898,0.425,8.2,23.30159,0.05843669,1302,1357,402,18.72754,17.02954,0.02745558,46.7518,43.1427,29.26152,0.1463888
5/28/23,5:00:00,5:30:00,1,3,.,.,.,.,.,99.92775,0.9983342,25.61445,43.30212,23.87327,0.451301,0.2256732,1.526785,1.36042,0.8877245,0.1706385,0.4513658,0.8877594,0.4513658,0.8877594,0.4930304,0.894306,0.4449869,0.8909672,0.0292511,2,0.0585022,3.45,2.716667,0.1105652,2,0.2211304,0.5666667,6.133333,10,0,797,855,159,7.879639,6.248047,0.03131578,20.59967,50.52748,33.87007,0.1693051
5/28/23,5:00:00,5:30:00,1,4,.,.,.,.,.,99.92775,0.9983342,.,.,24.56777,0.484494,0.2422567,1.641418,1.452143,0.8836206,0.1351341,0.4845035,0.8836542,0.4845035,0.8836542,0.5233678,0.9109722,0.4599793,0.8557833,0.01849365,1,0.01849365,7.866667,0,0.04410553,4,0.1764221,0.875,7.705555,23.33917,0.03312926,1179,1027,636,16.94995,15.1167,0.0329354,40.19989,41.53248,10.3276,0.05166658
5/28/23,5:00:00,5:30:00,1,5,.,.,.,.,.,99.92775,0.9983342,.,.,24.5051,0.4645398,0.2322973,1.569544,1.407556,0.8976175,0.1938773,0.4645528,0.8976184,0.4645528,0.8976184,0.4871198,0.886538,0.4529155,0.8889703,0.006164551,1,0.006164551,5.933333,0,0.04055786,3,0.1216736,1.766667,6.591666,23.2991,0.02213928,1282,1239,308,20.53076,18.75488,0.03498151,46.14103,44.91949,14.10328,0.0702777
5/28/23,5:00:00,5:30:00,1,6,.,.,.,.,.,99.92775,0.9983342,.,.,23.44559,0.2640142,0.1320007,0.8894308,0.8092127,0.9113942,0.1648867,0.2640186,0.9113697,0.2640186,0.9113697,0.2792458,0.8999203,0.2792458,0.8999203,0,0,0,0,0,0,0,0,0,0,21.08054,0,0,0,0,0,0,.,0,100,100,0.5000067
5/28/23,5:00:00,5:30:00,1,7,.,.,.,.,.,99.92775,0.9983342,.,.,24.45023,0.4184338,0.2092245,1.416309,1.258792,0.8890709,0.1890298,0.4184637,0.8890807,0.4184637,0.8890807,0.4400025,0.8960294,0.410383,0.8730928,0,0,0,0,0,0.005767822,1,0.005767822,0.6833333,0,20.82919,0.04467396,1170,1292,204,9.745117,7.486328,0.02519727,26.59633,40.42199,9.55025,0.04777771
5/28/23,5:00:00,5:30:00,1,8,.,.,.,.,.,99.92775,0.9983342,.,.,24.20159,0.4742351,0.2371148,1.628434,1.343814,0.8250056,0.1887579,0.474243,0.8250173,0.474243,0.8250173,0.5060201,0.8377586,0.4949875,0.8294989,0.01543172,3,0.04629516,5.577778,4.441667,0.006652832,1,0.006652832,1.383333,0,21.41379,0.06046062,1068,950,1019,16.93286,15.48022,0.03431869,37.25708,45.30816,29.65019,0.1481944
5/28/23,5:00:00,5:30:00,1,9,.,.,.,.,.,99.92775,0.9983342,25.54187,44.59225,24.52118,0.2345237,0.1172457,0.8034511,0.6711829,0.8350177,0.1459537,0.2345168,0.8350023,0.2345168,0.8350023,0.2639039,0.836183,0.2639039,0.836183,0,0,0,0,0,0,0,0,0,0,20.49038,0.01657248,219,102,0,0.1955566,0.02246094,0.00567627,0.2776235,94.89173,87.39589,0.4372267
5/28/23,5:00:00,5:30:00,1,10,.,.,.,.,.,99.92775,0.9983342,.,.,24.4463,0.4176544,0.2088451,1.422987,1.223248,0.8572062,0.2325777,0.4177197,0.857242,0.4177197,0.857242,0.4596818,0.876176,0.4480057,0.8696221,0.01014709,2,0.02029418,2.233333,3.733333,0,0,0,0,0,22.41623,0.03229595,1000,1012,118,8.137573,6.131714,0.02486943,24.37535,50.41643,32.87063,0.1643052
5/28/23,5:00:00,5:30:00,1,11,.,.,.,.,.,99.92775,0.9983342,.,.,24.35067,0.3907251,0.1953703,1.328972,1.152449,0.8674103,0.08810557,0.3907476,0.8674369,0.3907476,0.8674369,0.4281851,0.8797069,0.4252757,0.8888991,0,0,0,0,0,0.1574707,1,0.1574707,0.6833333,0,19.51372,0.004665356,1252,893,38,7.118164,4.895508,0.02871567,21.98778,47.14048,13.77013,0.0688888
5/28/23,5:00:00,5:30:00,1,12,.,.,.,.,.,99.92775,0.9983342,.,.,24.38103,0.4472391,0.2236133,1.513513,1.346501,0.8886549,0.1693986,0.4472413,0.8886405,0.4472413,0.8886405,0.4635726,0.8913785,0.4306997,0.8830817,0.222168,1,0.222168,14.11667,0,0.1213074,1,0.1213074,0.4333333,0,22.69662,0.02921191,913,609,588,5.895996,4.155518,0.02071993,17.54581,29.65019,17.32371,0.08666672
5/28/23,5:00:00,5:30:00,1,13,.,.,.,.,.,99.92775,0.9983342,.,.,24.10622,0.2228932,0.1114492,0.7818604,0.5728519,0.7338135,0.1877398,0.2228969,0.7337984,0.2228969,0.7337984,0.2239878,0.7439248,0.2232722,0.743789,0,0,0,0,0,0,0,0,0,0,22.62937,0.01527303,146,352,0,0.3000488,0,.,0,92.89284,83.67574,0.4183372
5/28/23,5:00:00,5:30:00,1,14,.,.,.,.,.,99.92775,0.9983342,.,.,24.18931,0.3965271,0.1982676,1.360923,1.12603,0.8257551,0.1235676,0.3965836,0.8257816,0.3965836,0.8257816,0.4406591,0.8465352,0.4406591,0.8465352,0,0,0,0,0,0.005950928,1,0.005950928,0.45,0,23.94442,0.05226731,620,394,186,5.072998,3.862305,0.02424316,15.93559,72.01555,64.07551,0.3202782
5/28/23,5:00:00,5:30:00,1,15,.,.,.,.,.,99.92775,0.9983342,.,.,24.26234,0.2571327,0.1285558,0.8801276,0.7386634,0.8386713,0.1586148,0.2571383,0.8386769,0.2571383,0.8386769,0.2725223,0.8389105,0.2725223,0.8389105,0,0,0,0,0,0,0,0,0,0,20.00389,0.012998,122,129,0,0.3348389,0.05493164,0.002978516,1.110494,94.05885,90.83842,0.4543107
5/28/23,5:00:00,5:30:00,1,16,.,.,.,.,.,99.92775,0.9983342,.,.,24.54617,0.4445594,0.2222696,1.513718,1.305387,0.8625334,0.1723134,0.4445451,0.8625547,0.4445451,0.8625547,0.4658509,0.8586913,0.4238531,0.8615143,0.004486084,1,0.004486084,5.7,0,0.07415771,3,0.2224731,0.8388889,5.1,17.72959,0.01910129,1033,890,414,15.39551,13.71765,0.03525534,38.08995,43.75347,13.10383,0.06555544
5/28/23,5:30:00,6:00:00,2,1,.,.,.,.,.,99.95093,1,.,.,23.39871,0.3515646,0.1758002,1.202676,1.012353,0.8396311,0.2200843,0.3516259,0.8396418,0.3516259,0.8396418,0.420605,0.8541958,0.415903,0.8521416,0,0,0,0,0,0,0,0,0,0,23.48057,0.01090435,484,772,10,3.193115,1.797119,0.02393435,10.54969,67.74014,47.8623,0.2393038
5/28/23,5:30:00,6:00:00,2,2,.,.,.,.,.,99.95093,1,.,.,23.8279,0.4123602,0.2061829,1.397525,1.234199,0.8828526,0.2311229,0.4123769,0.8828508,0.4123769,0.8828508,0.4352324,0.8922378,0.4246695,0.8866597,0.01171875,1,0.01171875,1.333333,0,0,0,0,0,0,23.2328,0.06559069,1422,1321,248,11.41602,8.896973,0.02031895,41.47696,39.58912,26.20766,0.1309725
5/28/23,5:30:00,6:00:00,2,3,.,.,.,.,.,99.95093,1,25.63952,43.45911,23.65028,0.2728504,0.1364087,0.930213,0.7970503,0.8561575,0.15379,0.2728215,0.8561243,0.2728215,0.8561243,0.2845509,0.8547504,0.2845509,0.8547504,0,0,0,0,0,0,0,0,0,0,10,0,332,100,0,0.2219238,0.0300293,0.004058838,0.4441977,95.61355,90.50527,0.452644
5/28/23,5:30:00,6:00:00,2,4,.,.,.,.,.,99.95093,1,.,.,24.12916,0.3519361,0.175973,1.214012,0.9775596,0.7985874,0.1545124,0.3520178,0.7985956,0.3520178,0.7985956,0.4333647,0.8284659,0.4333647,0.8284659,0.00680542,1,0.00680542,0.6666667,0,0,0,0,0,0,23.26691,0.01542211,338,719,30,2.001221,0.8046875,0.01307187,4.775125,70.794,49.25041,0.2462481
5/28/23,5:30:00,6:00:00,2,5,.,.,.,.,.,99.95093,1,.,.,24.12865,0.2939125,0.1469419,1.002632,0.8563892,0.8525823,0.1797623,0.293935,0.8525982,0.293935,0.8525982,0.3402464,0.8662256,0.3402464,0.8662256,0,0,0,0,0,0,0,0,0,0,23.18272,0,0,0,0,0,0,.,0,100,100,0.5000067
5/28/23,5:30:00,6:00:00,2,6,.,.,.,.,.,99.95093,1,.,.,23.42123,0.2844918,0.1422496,0.9620784,0.8589321,0.8937803,0.1465609,0.2844907,0.8937976,0.2844907,0.8937976,0.3139173,0.8889867,0.2550616,0.898575,0,0,0,0,0,0,0,0,0,0,21.08054,0,0,0,0,0,0,.,0,100,100,0.5000067
5/28/23,5:30:00,6:00:00,2,7,.,.,.,.,.,99.95093,1,.,.,24.40176,0.2684773,0.1342296,0.9236355,0.7545881,0.8152264,0.1778169,0.2684942,0.8152358,0.2684942,0.8152358,0.3041498,0.8351815,0.3041498,0.8351815,0,0,0,0,0,0,0,0,0,0,20.70737,0.0327103,411,444,0,0.2949219,0,.,0,90.72737,75.5136,0.3776413
5/28/23,5:30:00,6:00:00,2,8,.,.,.,.,.,99.95093,1,.,.,23.64776,0.3770503,0.1885265,1.30134,1.044839,0.7989342,0.1875784,0.3771031,0.7989748,0.3771031,0.7989748,0.4311919,0.8266911,0.4311919,0.8266911,0,0,0,0,0,0,0,0,0,0,21.24997,0,0,0,595,0,0,.,0,100,100,0.5000067
5/28/23,5:30:00,6:00:00,2,9,.,.,.,.,.,99.95093,1,25.54936,44.73354,24.47475,0.2548999,0.1274561,0.8703727,0.7397771,0.8482488,0.1308107,0.2549211,0.84825,0.2549211,0.84825,0.297361,0.8641288,0.297361,0.8641288,0,0,0,0,0,0,0,0,0,0,20.43301,0.01657248,291,280,0,0.230957,0,.,0,94.33648,88.22876,0.4412546
5/28/23,5:30:00,6:00:00,2,10,.,.,.,.,.,99.95093,1,.,.,24.46594,0.2769833,0.1384758,0.9490162,0.7923284,0.8314329,0.2164748,0.2769327,0.8314052,0.2769327,0.8314052,0.2891371,0.8395426,0.2590881,0.8204514,0,0,0,0,0,0,0,0,0,0,22.29903,0.03425216,169,131,5,0.8748779,0.6674805,0.02772323,1.832315,93.05941,87.67352,0.4383379
5/28/23,5:30:00,6:00:00,2,11,.,.,.,.,.,99.95093,1,.,.,24.19144,0.2589467,0.1294625,0.8930545,0.7199363,0.8053992,0.08488595,0.258951,0.8053976,0.258951,0.8053976,0.265331,0.8100293,0.265331,0.8100293,0,0,0,0,0,0,0,0,0,0,19.49757,0.004665355,74,50,0,0.359375,0.1254883,0.004229146,1.776791,95.11383,93.28151,0.4665333
5/28/23,5:30:00,6:00:00,2,12,.,.,.,.,.,99.95093,1,.,.,23.78585,0.3568181,0.1784088,1.202783,1.091142,0.903845,0.1687562,0.3568701,0.9038423,0.3568701,0.9038423,0.4283247,0.918737,0.4283247,0.918737,0,0,0,0,0,0,0,0,0,0,22.76035,0.00101997,88,83,12,0.5505371,0.3044434,0.01451352,1.998889,95.22488,94.66963,0.473478
5/28/23,5:30:00,6:00:00,2,13,.,.,.,.,.,99.95093,1,.,.,24.10803,0.2491879,0.124602,0.8692334,0.65776,0.7532021,0.1641472,0.2492018,0.7532158,0.2492018,0.7532158,0.2668388,0.7664495,0.2534159,0.7522199,0,0,0,0,0,0,0,0,0,0,22.57651,0.01527303,391,62,0,0.2392578,0.01000977,0.002746582,0.2220988,93.72571,82.00999,0.4100036
5/28/23,5:30:00,6:00:00,2,14,.,.,.,.,.,99.95093,1,.,.,23.98436,0.2220841,0.111033,0.7733108,0.5911252,0.7655706,0.1035063,0.2220902,0.7655773,0.2220902,0.7655773,0.2353109,0.7746407,0.2353109,0.7746407,0,0,0,0,0,0,0,0,0,0,23.90089,0,0,0,0,0,0,.,0,100,100,0.5000067
5/28/23,5:30:00,6:00:00,2,15,.,.,.,.,.,99.95093,1,.,.,24.23132,0.2689351,0.1344668,0.9276621,0.7471383,0.8056505,0.1385951,0.268919,0.8056509,0.268919,0.8056509,0.2702302,0.7967953,0.2675681,0.8144554,0,0,0,0,0,0,0,0,0,0,19.9589,0.012998,125,140,0,0.427124,0.03381348,0.003051758,0.6662965,91.78234,82.7318,0.4136148
5/28/23,5:30:00,6:00:00,2,16,.,.,.,.,.,99.95093,1,.,.,24.46279,0.3655356,0.1827641,1.253768,1.040833,0.8302213,0.1782045,0.3655807,0.830249,0.3655807,0.830249,0.413228,0.8416086,0.413228,0.8416086,0.00769043,1,0.00769043,6.55,0,0,0,0,0,0,17.70689,0.004863055,1178,1168,82,5.670654,3.005737,0.02070893,16.26874,32.42643,3.886729,0.01930557
